Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-10-23,1.07,1.07,0.99,1.05,1649
2017-10-24,1.05,1.05,1,1.02,2050
2017-10-25,1.02,1.02,1.01,1.02,6025
2017-10-26,1.05,1.05,1.05,1.05,25
2017-10-27,1.05,1.05,1.03,1.04,690
2017-10-30,1.03,1.03,1.03,1.03,325
2017-10-31,1.03,1.03,1,1.01,3596
2017-11-02,1,1.01,1,1.01,30833
2017-11-03,1.01,1.01,0.97,1.01,4383
2017-11-06,1.01,1.01,1,1.01,5846
2017-11-07,1.01,1.01,0.99,1.01,7050
2017-11-08,1.01,1.01,0.96,0.99,14337
2017-11-09,0.99,0.99,0.99,0.99,25
2017-11-10,0.94,0.99,0.92,0.99,7564
2017-11-13,0.99,1,0.93,1,4764
2017-11-14,1,1,0.95,0.99,1215
2017-11-15,0.99,0.99,0.99,0.99,1025
2017-11-16,0.99,0.99,0.99,0.99,25
2017-11-17,1,1,0.92,0.92,5960
2017-11-20,0.94,0.95,0.94,0.95,459
2017-11-21,0.94,0.96,0.94,0.95,511
2017-11-22,0.96,0.96,0.96,0.96,25
2017-11-23,0.96,0.96,0.91,0.96,1050
2017-11-24,0.92,0.99,0.9,0.99,7265
2017-11-27,0.99,1,0.99,0.99,3400
2017-11-28,0.99,0.99,0.99,0.99,25
2017-11-29,0.98,0.99,0.98,0.99,50
2017-11-30,0.99,0.99,0.95,0.99,282
2017-12-01,0.99,0.99,0.99,0.99,525
2017-12-04,0.99,0.99,0.99,0.99,25
2017-12-05,0.99,0.99,0.99,0.99,25
2017-12-06,0.99,0.99,0.99,0.99,25
2017-12-07,0.99,0.99,0.91,0.95,550
2017-12-08,0.91,0.99,0.91,0.99,499
2017-12-12,0.95,0.99,0.9,0.99,24250
2017-12-13,0.99,0.99,0.91,0.99,13391
2017-12-14,1,1,1,1,25
2017-12-15,1,1,1,1,1000
2017-12-18,1,1,0.94,1,22453
2017-12-19,0.93,1,0.93,1,12145
2017-12-20,1.03,1.03,1.03,1.03,25
2017-12-21,0.98,1.03,0.95,1.03,27634
2017-12-22,1,1.01,0.94,1,22410
2017-12-27,0.95,1,0.93,1,59727
2017-12-28,1,1.04,0.98,1.01,341707
2017-12-29,1,1,0.92,1,63672
2018-01-04,1,1.02,1,1.02,415300
2018-01-05,1.05,1.05,0.96,1.02,13943
2018-01-08,0.98,1,0.98,1,7676
2018-01-09,1.01,1.01,1.01,1.01,3401
2018-01-10,1.02,1.11,1.02,1.11,49972
2018-01-11,1.09,1.11,1.05,1.07,73508
2018-01-12,1.08,1.08,1.05,1.07,3675
2018-01-15,1.07,1.07,1.07,1.07,425
2018-01-16,1.07,1.07,1.03,1.07,3793
2018-01-17,1.05,1.06,1.01,1.06,17229
2018-01-18,1.07,1.07,1.05,1.05,2525
2018-01-19,1.05,1.05,1.03,1.05,9711
2018-01-22,1.05,1.05,1,1.04,25355
2018-01-23,1.05,1.05,0.98,1.02,23569
2018-01-24,1.04,1.04,1.04,1.04,200
2018-01-26,1.02,1.04,1.02,1.04,13333
2018-01-29,1.04,1.04,1.04,1.04,25
2018-01-30,1.04,1.04,0.99,1,9695
2018-01-31,1.04,1.04,0.98,0.99,12086
2018-02-01,1.04,1.04,1,1,599
2018-02-02,1,1,1,1,25
2018-02-05,0.91,1,0.91,1,325
2018-02-06,1,1,0.92,0.99,18124
2018-02-07,0.92,0.99,0.92,0.99,235
2018-02-08,0.98,0.98,0.98,0.98,25
2018-02-14,0.93,0.95,0.91,0.95,12464
2018-02-15,0.96,0.96,0.96,0.96,25
2018-02-16,0.96,0.96,0.9,0.96,4297
2018-02-19,0.98,0.98,0.96,0.96,1025
2018-02-20,0.96,0.96,0.96,0.96,675
2018-02-21,0.96,0.96,0.96,0.96,26
2018-02-22,0.96,0.96,0.96,0.96,25
2018-02-23,0.96,0.98,0.96,0.98,50
2018-02-26,0.98,0.98,0.98,0.98,25
2018-02-27,0.98,0.98,0.98,0.98,25
2018-02-28,0.98,0.98,0.98,0.98,25
2018-03-05,0.96,0.98,0.96,0.98,1350
2018-03-06,1,1,0.99,1,940
2018-03-07,1,1,1,1,925
2018-03-08,1,1,1,1,125
2018-03-09,1,1,1,1,25
2018-03-12,1,1,1,1,275
2018-03-16,0.91,0.99,0.91,0.99,890
2018-03-19,0.99,0.99,0.99,0.99,25
2018-03-20,0.99,0.99,0.97,0.98,2114
2018-03-21,0.98,0.98,0.98,0.98,25
2018-03-22,0.98,0.98,0.98,0.98,25
2018-03-23,0.98,0.98,0.92,0.98,2025
2018-03-26,0.91,0.98,0.91,0.98,5820
2018-03-27,0.97,0.98,0.9,0.98,16376
2018-04-03,0.98,0.98,0.91,0.97,70
2018-04-04,0.98,0.98,0.98,0.98,25
2018-04-05,0.97,0.97,0.97,0.97,111
2018-04-06,0.97,0.97,0.97,0.97,25
2018-04-09,0.97,0.97,0.97,0.97,25
2018-04-10,0.97,0.97,0.97,0.97,25
2018-04-11,0.97,0.97,0.97,0.97,25
2018-04-12,0.97,0.97,0.97,0.97,25
2018-04-13,0.97,0.97,0.91,0.97,9075
2018-04-16,0.97,0.97,0.97,0.97,25
2018-04-17,0.97,0.97,0.97,0.97,25
2018-04-18,0.97,0.97,0.97,0.97,25
2018-04-19,0.97,0.97,0.88,0.95,13850
2018-04-20,0.92,0.95,0.86,0.95,64820
2018-04-25,0.9,0.95,0.9,0.95,9400
2018-04-26,0.94,0.95,0.86,0.95,45069
2018-04-27,0.89,0.92,0.86,0.92,34000
2018-05-02,0.87,0.91,0.87,0.91,500
2018-05-04,0.91,0.91,0.91,0.91,500
2018-05-07,0.91,0.91,0.91,0.91,25
2018-05-08,0.91,0.91,0.91,0.91,25
2018-05-09,0.91,0.94,0.86,0.94,16632
2018-05-11,0.94,0.94,0.94,0.94,1050
2018-05-14,0.94,0.94,0.94,0.94,320
2018-05-15,0.94,0.94,0.93,0.94,1050
2018-05-16,0.94,0.94,0.94,0.94,1004
2018-05-17,0.94,0.94,0.94,0.94,25
2018-05-18,0.94,0.95,0.92,0.95,7289
2018-05-21,0.96,0.99,0.94,0.99,15335
2018-05-22,0.99,0.99,0.94,0.94,11615
2018-05-23,0.95,0.95,0.88,0.93,28893
2018-05-24,0.89,0.9,0.8,0.87,494420
2018-05-25,0.84,0.86,0.8,0.86,139201
2018-05-28,0.86,0.86,0.86,0.86,100
2018-05-29,0.82,0.86,0.82,0.86,3200
2018-06-05,0.84,0.88,0.84,0.88,8975
2018-06-07,0.83,0.89,0.81,0.87,28579
2018-06-08,0.85,0.88,0.85,0.88,1600
2018-06-11,0.86,0.89,0.86,0.89,18725
2018-06-12,0.85,0.93,0.85,0.93,13435
2018-06-18,0.88,0.88,0.84,0.84,81375
2018-06-19,0.85,0.85,0.84,0.84,75
2018-06-20,0.85,0.85,0.8,0.85,13755
2018-06-21,0.86,0.86,0.86,0.86,50
2018-06-22,0.86,0.86,0.82,0.86,9630
2018-06-25,0.86,0.86,0.86,0.86,2000
2018-06-26,0.86,0.86,0.86,0.86,25
2018-06-27,0.86,0.86,0.86,0.86,1450
2018-06-28,0.86,0.86,0.86,0.86,50
2018-06-29,0.82,0.86,0.82,0.86,62368
2018-07-02,0.82,0.87,0.82,0.87,11550
2018-07-03,0.85,0.85,0.8,0.8,160100
2018-07-04,0.79,0.79,0.76,0.79,93170
2018-07-05,0.79,0.79,0.76,0.76,5050
2018-07-06,0.78,0.78,0.75,0.77,13025
2018-07-09,0.79,0.79,0.79,0.79,1000
2018-07-12,0.8,0.8,0.8,0.8,50
2018-07-13,0.76,0.82,0.76,0.82,10245
2018-07-16,0.76,0.81,0.76,0.81,1500
2018-07-17,0.81,0.81,0.81,0.81,50
2018-07-18,0.76,0.81,0.76,0.81,250
2018-07-19,0.81,0.81,0.81,0.81,50
2018-07-20,0.81,0.81,0.77,0.81,115
2018-07-23,0.81,0.81,0.81,0.81,50
2018-07-24,0.81,0.81,0.77,0.81,355
2018-07-25,0.81,0.81,0.81,0.81,50
2018-07-26,0.8,0.8,0.8,0.8,870
2018-07-27,0.8,0.81,0.8,0.81,4033
2018-07-30,0.81,0.81,0.81,0.81,177
2018-07-31,0.81,0.81,0.81,0.81,50
2018-08-01,0.83,0.83,0.83,0.83,1000
2018-08-02,0.82,0.82,0.77,0.77,10897
2018-08-03,0.8,0.8,0.79,0.79,2500
2018-08-08,0.76,0.8,0.76,0.8,5200
2018-08-09,0.81,0.83,0.81,0.82,10010
2018-08-10,0.8,0.8,0.78,0.79,40450
2018-08-13,0.78,0.78,0.78,0.78,1082
2018-08-14,0.78,0.78,0.78,0.78,8950
2018-08-16,0.77,0.77,0.77,0.77,2176
2018-08-20,0.77,0.78,0.76,0.78,5342
2018-08-21,0.74,0.79,0.74,0.79,45800
2018-08-22,0.79,0.79,0.79,0.79,50
2018-08-23,0.79,0.8,0.78,0.8,2050
2018-08-27,0.8,0.8,0.8,0.8,50
2018-08-28,0.8,0.8,0.75,0.8,10040
2018-08-29,0.78,0.8,0.78,0.8,150
2018-09-04,0.71,0.8,0.71,0.8,43566
2018-09-06,0.8,0.8,0.8,0.8,25
2018-09-07,0.8,0.8,0.7,0.7,106251
2018-09-10,0.73,0.73,0.73,0.73,50
2018-09-11,0.73,0.73,0.73,0.73,50
2018-09-12,0.65,0.7,0.63,0.65,601654
2018-09-13,0.65,0.65,0.63,0.63,34666
2018-09-14,0.65,0.7,0.59,0.7,100904
2018-09-17,0.66,0.68,0.65,0.68,34248
2018-09-19,0.65,0.68,0.63,0.68,120000
2018-09-20,0.7,0.77,0.7,0.77,3600
2018-09-21,0.75,0.8,0.72,0.8,3979
2018-09-24,0.8,0.8,0.74,0.8,6795
2018-09-25,0.8,0.8,0.75,0.8,9535
2018-09-26,0.8,0.8,0.8,0.8,25
2018-09-27,0.77,0.8,0.77,0.8,49
2018-09-28,0.8,0.8,0.8,0.8,25
2018-10-01,0.73,0.78,0.73,0.78,362
2018-10-02,0.78,0.78,0.73,0.78,6908
2018-10-12,0.71,0.77,0.71,0.77,846
2018-11-05,0.72,0.77,0.7,0.77,10650
2018-11-06,0.74,0.77,0.74,0.77,800
2018-11-07,0.77,0.77,0.73,0.77,6890
2018-11-08,0.77,0.77,0.77,0.77,25
2018-11-09,0.77,0.77,0.77,0.77,25
2018-11-13,0.72,0.74,0.72,0.73,12980
2018-11-14,0.67,0.71,0.67,0.71,11003
2018-11-15,0.68,0.71,0.68,0.71,13451
2018-11-16,0.71,0.71,0.71,0.71,100
2018-11-19,0.71,0.71,0.71,0.71,50
2018-11-21,0.67,0.71,0.67,0.71,2564
2018-11-22,0.7,0.7,0.7,0.7,8424
2018-11-23,0.66,0.71,0.66,0.71,695
2018-12-04,0.6,0.68,0.55,0.68,292341
2018-12-05,0.7,0.7,0.65,0.69,16250
2018-12-06,0.65,0.68,0.63,0.68,6132
2018-12-07,0.65,0.7,0.65,0.7,60
2018-12-10,0.69,0.7,0.68,0.7,11475
2018-12-11,0.7,0.7,0.7,0.7,25
2018-12-12,0.66,0.74,0.66,0.74,481498
2018-12-13,0.77,0.8,0.74,0.79,293031
2018-12-14,0.79,0.79,0.76,0.77,15135
2018-12-17,0.77,0.77,0.77,0.77,150
2018-12-19,0.77,0.8,0.77,0.77,346752
2018-12-21,0.74,0.76,0.71,0.76,17212
2018-12-27,0.71,0.75,0.71,0.75,7376
2018-12-28,0.75,0.75,0.7,0.7,5710
2019-01-02,0.73,0.73,0.66,0.66,877
2019-01-03,0.7,0.72,0.7,0.72,2000
2019-01-04,0.74,0.74,0.74,0.74,1000
2019-01-07,0.75,0.79,0.75,0.77,60583
2019-01-08,0.77,0.8,0.73,0.8,10210
2019-01-09,0.77,0.8,0.77,0.8,100
2019-01-11,0.78,0.78,0.78,0.78,1000
2019-01-14,0.79,0.79,0.78,0.78,4618
2019-01-15,0.8,0.8,0.8,0.8,10
2019-01-16,0.74,0.8,0.74,0.8,2005
2019-01-17,0.8,0.8,0.8,0.8,50
2019-01-18,0.76,0.78,0.76,0.78,5078
2019-01-22,0.8,0.8,0.73,0.75,26401
2019-01-23,0.76,0.76,0.76,0.76,3
2019-01-24,0.77,0.77,0.72,0.76,5773
2019-01-25,0.77,0.77,0.77,0.77,50
2019-01-28,0.72,0.76,0.71,0.76,1697
2019-01-29,0.77,0.77,0.72,0.76,10115
2019-01-30,0.76,0.76,0.76,0.76,25
2019-01-31,0.76,0.76,0.76,0.76,50
2019-02-01,0.76,0.76,0.76,0.76,50
2019-02-04,0.75,0.75,0.75,0.75,500
2019-02-05,0.75,0.75,0.75,0.75,389
2019-02-06,0.73,0.73,0.72,0.72,3130
2019-02-07,0.72,0.72,0.72,0.72,50
2019-02-08,0.71,0.75,0.7,0.74,17987
2019-02-11,0.75,0.79,0.73,0.74,26868
2019-02-12,0.71,0.76,0.71,0.76,6312
2019-02-13,0.77,0.8,0.76,0.8,5802
2019-02-14,0.8,0.8,0.8,0.8,5000
2019-02-18,0.8,0.8,0.75,0.78,4365
2019-02-19,0.78,0.78,0.78,0.78,50
2019-02-21,0.78,0.79,0.78,0.79,1050
2019-02-22,0.79,0.79,0.77,0.78,3030
2019-02-25,0.78,0.79,0.75,0.79,3572
2019-02-26,0.75,0.75,0.75,0.75,2670
2019-02-27,0.8,0.8,0.73,0.75,12976
2019-02-28,0.78,0.78,0.78,0.78,25
2019-03-01,0.8,0.8,0.8,0.8,21
2019-03-04,0.8,0.8,0.8,0.8,1736
2019-03-05,0.81,0.89,0.73,0.73,52076
2019-03-06,0.76,0.8,0.73,0.8,8099
2019-03-07,0.82,0.84,0.79,0.79,748
2019-03-11,0.75,0.81,0.75,0.81,650
2019-03-12,0.77,0.79,0.75,0.79,2073
2019-03-13,0.75,0.77,0.75,0.75,2257
2019-03-14,0.82,0.82,0.74,0.82,15258
2019-03-15,0.81,0.81,0.81,0.81,1500
2019-03-19,0.78,0.81,0.78,0.81,6050
2019-03-20,0.74,0.8,0.72,0.8,38442
2019-03-21,0.77,0.8,0.76,0.8,5150
2019-03-22,0.8,0.8,0.8,0.8,50
2019-03-25,0.77,0.8,0.77,0.8,938
2019-03-26,0.8,0.8,0.8,0.8,20
2019-03-29,0.77,0.81,0.77,0.81,700
2019-04-01,0.81,0.81,0.81,0.81,25
2019-04-02,0.78,0.81,0.78,0.81,87
2019-04-03,0.77,0.85,0.77,0.85,171388
2019-04-04,0.85,0.935,0.83,0.9,47301
2019-04-05,0.9,0.95,0.88,0.9,13624
2019-04-10,0.76,0.98,0.76,0.98,48381
2019-04-11,0.98,0.98,0.95,0.95,7950
2019-04-12,0.95,0.95,0.855,0.87,3242
2019-04-15,0.99,0.99,0.99,0.99,4000
2019-04-16,0.89,0.9,0.89,0.9,1600
2019-04-17,0.9,0.9,0.85,0.85,9900
2019-04-18,0.87,0.87,0.87,0.87,5000
2019-04-23,0.92,0.92,0.83,0.92,25179
2019-04-29,0.92,0.92,0.92,0.92,25
2019-04-30,0.84,0.9,0.84,0.9,4503
2019-05-06,0.84,0.85,0.84,0.85,318
2019-05-07,0.87,0.9,0.85,0.9,2750
2019-05-08,0.9,0.9,0.85,0.89,825
2019-05-09,0.89,0.89,0.89,0.89,25
2019-05-10,0.88,0.88,0.88,0.88,1000
2019-05-13,0.88,0.88,0.83,0.88,4150
2019-05-14,0.88,0.88,0.83,0.88,1450
2019-05-15,0.88,0.88,0.88,0.88,26
2019-05-16,0.88,0.88,0.83,0.88,409
2019-05-17,0.88,0.88,0.88,0.88,50
2019-05-20,0.87,0.87,0.87,0.87,883
2019-05-21,0.88,0.88,0.88,0.88,25
2019-05-22,0.88,0.88,0.88,0.88,25
2019-05-23,0.81,0.88,0.81,0.88,219
2019-05-24,0.88,0.88,0.88,0.88,525
2019-05-27,0.88,0.88,0.88,0.88,25
2019-05-28,0.88,0.88,0.84,0.88,1550
2019-05-29,0.88,0.88,0.88,0.88,25
2019-05-30,0.88,0.88,0.84,0.88,9000
2019-05-31,0.88,0.88,0.88,0.88,25
2019-06-03,0.9,0.9,0.9,0.9,25
2019-06-05,0.89,0.89,0.84,0.89,1005
2019-06-06,0.89,0.89,0.89,0.89,25
2019-06-07,0.89,0.89,0.89,0.89,25
2019-06-11,0.87,0.88,0.87,0.88,1100
2019-06-12,0.88,0.88,0.83,0.88,5310
2019-06-13,0.88,0.88,0.88,0.88,25
2019-06-14,0.88,0.88,0.88,0.88,25
2019-06-18,0.85,0.88,0.85,0.88,551
2019-06-19,0.88,0.88,0.88,0.88,25
2019-06-21,0.88,0.88,0.82,0.82,106
2019-06-24,0.83,0.89,0.83,0.89,26878
2019-06-25,0.89,0.89,0.84,0.88,9000
2019-06-26,0.89,0.89,0.89,0.89,25
2019-06-27,0.89,0.89,0.89,0.89,25
2019-06-28,0.88,0.93,0.88,0.93,31587
2019-07-01,0.89,0.93,0.88,0.93,20524
2019-07-02,0.9,0.93,0.9,0.93,2050
2019-07-03,0.91,0.95,0.91,0.95,525
2019-07-04,0.95,0.95,0.95,0.95,25
2019-07-05,0.96,0.96,0.96,0.96,25
2019-07-08,0.96,0.96,0.96,0.96,25
2019-07-09,0.94,0.95,0.94,0.95,50
2019-07-10,0.95,0.97,0.9,0.97,3563
2019-07-12,0.9,0.95,0.9,0.95,200
2019-07-16,0.95,0.95,0.92,0.95,10326
2019-07-17,0.95,0.95,0.95,0.95,25
2019-07-18,0.95,0.95,0.95,0.95,25
2019-07-19,0.92,0.95,0.92,0.95,525
2019-07-26,0.93,0.95,0.93,0.95,3100
2019-07-29,0.88,0.92,0.84,0.84,6050
2019-07-30,0.85,0.85,0.85,0.85,50
2019-07-31,0.86,0.94,0.86,0.94,1500
2019-08-05,0.85,0.88,0.81,0.84,40608
2019-08-06,0.88,0.9,0.88,0.9,10323
2019-08-07,0.86,0.9,0.86,0.9,12070
2019-08-12,0.86,0.86,0.86,0.86,7084
2019-08-19,0.875,0.875,0.875,0.875,25
2019-08-20,0.84,0.89,0.825,0.89,11531
2019-08-21,0.81,0.88,0.81,0.88,29016
2019-08-22,0.83,0.87,0.81,0.87,22124
2019-08-23,0.81,0.865,0.81,0.865,13308
2019-08-26,0.865,0.865,0.865,0.865,25
2019-08-28,0.81,0.87,0.81,0.87,4970
2019-08-30,0.895,0.895,0.87,0.87,35
2019-09-02,0.85,0.85,0.85,0.85,29
2019-09-03,0.85,0.85,0.85,0.85,1500
2019-09-04,0.85,0.85,0.85,0.85,25
2019-09-05,0.85,0.85,0.85,0.85,25
2019-09-06,0.85,0.85,0.8,0.85,3050
2019-09-09,0.85,0.85,0.85,0.85,25
2019-09-10,0.85,0.85,0.85,0.85,25
2019-09-11,0.85,0.89,0.85,0.89,11484
2019-09-12,0.895,0.895,0.895,0.895,25
2019-09-13,0.895,0.895,0.895,0.895,30
2019-09-16,0.845,0.845,0.845,0.845,9
2019-09-17,0.895,0.895,0.895,0.895,100
2019-09-18,0.845,0.895,0.845,0.895,12001
2019-09-23,0.895,0.895,0.845,0.89,8950
2019-09-24,0.895,0.94,0.88,0.94,59834
2019-09-25,0.94,0.94,0.94,0.94,25
2019-09-26,0.94,0.94,0.94,0.94,25
2019-09-27,0.89,0.94,0.89,0.94,8450
2019-09-30,0.9,0.94,0.88,0.93,2858
2019-10-01,0.94,0.94,0.94,0.94,25
2019-10-03,0.93,0.93,0.93,0.93,500
2019-10-04,0.93,0.93,0.93,0.93,25
2019-10-09,0.85,0.92,0.85,0.89,9768
2019-10-10,0.89,0.89,0.89,0.89,25
2019-10-11,0.89,0.89,0.89,0.89,28
2019-10-14,0.89,0.89,0.85,0.87,19880
2019-10-15,0.85,0.85,0.85,0.85,12
2019-10-16,0.85,0.9,0.85,0.9,20766
2019-10-17,0.9,0.9,0.9,0.9,25
2019-10-18,0.895,0.895,0.895,0.895,36
2019-10-21,0.895,0.895,0.845,0.89,9056
2019-10-24,0.89,0.89,0.89,0.89,250
2019-10-29,0.88,0.895,0.84,0.88,75272
2019-10-30,0.88,0.89,0.88,0.89,50
2019-10-31,0.9,0.9,0.9,0.9,25
2019-11-05,0.83,0.89,0.83,0.84,2564
2019-11-06,0.88,0.9,0.84,0.895,54989
2019-11-07,0.875,0.89,0.84,0.84,4436
2019-11-08,0.895,0.895,0.895,0.895,9
2019-11-12,0.81,0.81,0.81,0.81,6
2019-11-13,0.84,0.87,0.83,0.87,132743
2019-11-14,0.87,0.87,0.83,0.845,184755
2019-11-15,0.88,0.88,0.835,0.84,34253
2019-11-18,0.88,0.88,0.835,0.88,500
2019-11-19,0.88,0.88,0.84,0.87,2888
2019-11-20,0.875,0.875,0.875,0.875,30
2019-11-21,0.84,0.85,0.84,0.84,20498
2019-11-22,0.85,0.85,0.81,0.84,11828
2019-11-25,0.84,0.85,0.84,0.85,7308
2019-11-26,0.85,0.85,0.85,0.85,3816
2019-11-27,0.85,0.85,0.85,0.85,525
2019-11-28,0.865,0.865,0.82,0.855,6050
2019-11-29,0.855,0.855,0.815,0.855,1657
2019-12-03,0.815,0.845,0.81,0.845,5025
2019-12-04,0.84,0.84,0.84,0.84,500
2019-12-05,0.835,0.835,0.835,0.835,30
2019-12-09,0.83,0.87,0.83,0.87,16228
2019-12-10,0.87,0.87,0.84,0.865,4465
2019-12-11,0.865,0.865,0.865,0.865,32
2019-12-12,0.865,0.865,0.865,0.865,200
2019-12-13,0.865,0.865,0.82,0.865,3355
2019-12-16,0.865,0.92,0.855,0.9,64966
2019-12-17,0.855,0.92,0.855,0.92,38500
2019-12-20,0.91,0.945,0.87,0.945,72262
2019-12-23,0.905,0.95,0.905,0.95,20500
2019-12-27,0.95,0.98,0.95,0.975,9641
2019-12-30,0.93,0.97,0.93,0.97,45064
2020-01-02,0.98,0.98,0.98,0.98,520
2020-01-03,0.985,0.985,0.935,0.985,3879
2020-01-07,0.95,0.95,0.95,0.95,3000
2020-01-08,0.93,0.98,0.93,0.975,82677
2020-01-09,0.94,0.965,0.92,0.96,9183
2020-01-10,0.99,1.07,0.99,1.06,25202
2020-01-13,1.1,1.26,1.05,1.26,21811
2020-01-14,1.23,1.23,1.14,1.22,17002
2020-01-15,1.22,1.22,1.14,1.15,9666
2020-01-16,1.14,1.14,1.13,1.14,2596
2020-01-17,1.17,1.2,1.14,1.19,12084
2020-01-20,1.21,1.21,1.12,1.18,6174
2020-01-21,1.18,1.18,1.18,1.18,844
2020-01-23,1.13,1.17,1.13,1.17,890
2020-01-24,1.17,1.21,1.17,1.21,9855
2020-01-27,1.23,1.23,1.21,1.22,2116
2020-01-28,1.22,1.23,1.22,1.23,1720
2020-01-29,1.15,1.2,1.15,1.15,3988
2020-01-30,1.1,1.15,1.1,1.15,4430
2020-01-31,1.15,1.15,1.11,1.15,4940
2020-02-03,1.1,1.14,0.9,1.08,49923
2020-02-04,1.13,1.13,1.13,1.13,20
2020-02-05,1.13,1.13,1.13,1.13,20
2020-02-06,1.13,1.13,1.03,1.13,41
2020-02-12,1.1,1.1,1.1,1.1,5
2020-02-13,1.1,1.1,1.1,1.1,26
2020-02-14,1.03,1.09,1.03,1.09,23
2020-02-17,1.1,1.1,1.1,1.1,760
2020-02-18,1.1,1.1,1.1,1.1,20
2020-02-19,1.1,1.1,1.1,1.1,1220
2020-02-20,1.1,1.1,1.1,1.1,20
2020-02-21,1.1,1.1,1.1,1.1,21
2020-02-24,1.1,1.1,0.99,1.07,7110
2020-02-27,0.97,1.04,0.97,1.04,3270
2020-02-28,0.96,1,0.92,1,12313
2020-03-02,0.99,1.04,0.895,1.04,13210
2020-03-03,1.04,1.05,1.04,1.05,40
2020-03-04,1.05,1.09,0.95,1.09,15830
2020-03-05,1.1,1.1,1.05,1.05,330
2020-03-06,1.1,1.1,1.1,1.1,20
2020-03-09,0.95,1.05,0.855,1.05,22424
2020-03-10,1.09,1.09,1.05,1.05,320
2020-03-11,1.07,1.07,0.98,1.04,2040
2020-03-12,0.94,1.03,0.88,1.03,30161
2020-03-13,1,1,1,1,30
2020-03-16,0.81,0.93,0.79,0.93,29920
2020-03-17,0.85,0.9,0.85,0.9,4680
2020-03-18,0.85,0.92,0.825,0.92,6100
2020-03-19,0.875,0.945,0.85,0.945,19169
2020-03-20,0.94,0.95,0.93,0.93,10600
2020-03-23,0.85,0.95,0.85,0.95,6707
2020-03-26,0.855,0.94,0.855,0.94,12508
2020-03-30,0.9,0.94,0.85,0.94,17050
2020-03-31,0.95,1,0.95,1,5428
2020-04-01,1.02,1.02,1.02,1.02,2000
2020-04-02,1.02,1.02,1.02,1.02,1403
2020-04-03,1,1,1,1,500
2020-04-07,0.99,1.04,0.95,1.04,8600
2020-04-08,1.03,1.04,1.03,1.04,1500
2020-04-09,1,1.02,0.95,1.02,5750
2020-04-15,0.92,0.95,0.92,0.92,28091
2020-04-16,0.95,0.95,0.86,0.92,4170
2020-04-17,0.92,0.92,0.92,0.92,2890
2020-04-20,0.88,0.92,0.88,0.92,3085
2020-04-21,0.9,0.92,0.9,0.92,2025
2020-04-24,0.95,0.98,0.95,0.98,10000
2020-04-28,0.905,0.98,0.905,0.98,4243
2020-04-30,0.925,0.965,0.92,0.965,1125
2020-05-06,0.96,0.96,0.96,0.96,100
2020-05-08,0.93,0.93,0.93,0.93,3565
2020-05-11,0.95,0.95,0.86,0.915,43243
2020-05-12,0.9,0.9,0.86,0.9,23630
2020-05-13,0.855,0.875,0.84,0.84,65503
2020-05-14,0.84,0.85,0.84,0.85,16440
2020-05-15,0.835,0.86,0.835,0.86,10020
2020-05-18,0.83,0.86,0.83,0.86,9613
2020-05-19,0.86,0.86,0.86,0.86,5000
2020-05-20,0.85,0.85,0.84,0.85,53996
2020-05-21,0.85,0.85,0.845,0.85,35020
2020-05-22,0.85,0.85,0.85,0.85,20000
2020-05-25,0.85,0.85,0.85,0.85,23745
2020-05-26,0.85,0.85,0.85,0.85,37900
2020-05-27,0.86,0.91,0.85,0.9,115494
2020-05-28,0.92,0.92,0.87,0.9,51749
2020-05-29,0.86,0.89,0.86,0.885,81825
2020-06-01,0.875,0.9,0.86,0.9,64200
2020-06-02,0.88,0.89,0.87,0.885,68122
2020-06-03,0.875,0.885,0.85,0.87,145478
2020-06-04,0.88,0.89,0.88,0.88,25370
2020-06-05,0.89,0.9,0.88,0.9,39404
2020-06-08,0.9,0.93,0.885,0.925,34007
2020-06-09,0.925,0.925,0.89,0.89,17321
2020-06-10,0.905,0.94,0.905,0.94,17311
2020-06-12,0.91,0.93,0.905,0.93,22382
2020-06-15,0.9,0.94,0.9,0.94,9010
2020-06-16,0.94,0.94,0.94,0.94,10
2020-06-17,0.94,0.94,0.905,0.935,13020
2020-06-18,0.935,1,0.935,0.99,28939
2020-06-19,0.99,0.99,0.99,0.99,2600
2020-06-22,0.97,0.99,0.93,0.975,21552
2020-06-23,0.95,0.95,0.915,0.93,11004
2020-06-24,0.92,0.935,0.92,0.935,7932
2020-06-25,0.95,0.95,0.945,0.945,10000
2020-06-26,0.95,0.95,0.95,0.95,5000
2020-06-29,0.87,0.945,0.87,0.945,32739
2020-06-30,0.935,0.94,0.9,0.94,37020
2020-07-01,0.94,0.94,0.915,0.935,2340
2020-07-02,0.935,0.95,0.935,0.95,25040
2020-07-08,0.925,0.93,0.925,0.93,1250
2020-07-09,0.93,0.93,0.93,0.93,1020
2020-07-10,0.9,0.925,0.885,0.925,53800
2020-07-13,0.91,0.935,0.91,0.935,1057
2020-07-14,0.9,0.925,0.9,0.925,1147
2020-07-15,0.9,0.92,0.87,0.87,12800
2020-07-16,0.915,0.915,0.875,0.91,1510
2020-07-17,0.915,0.915,0.915,0.915,1843
2020-07-20,0.915,0.915,0.915,0.915,10
2020-07-21,0.875,0.915,0.865,0.89,14827
2020-07-22,0.89,0.89,0.89,0.89,10
2020-07-23,0.865,0.915,0.865,0.895,28992
