Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-03-28,24.24,24.73,24.05,24.23,48408
2023-03-29,24.6,24.66,24,24.56,24564
2023-03-30,24.88,26.2,24.83,26.1,112140
2023-03-31,26.26,26.4,25.82,26.02,51873
2023-04-03,26.2,27.09,26.2,26.5,84472
2023-04-04,26.6,27.15,26.28,26.28,59054
2023-04-05,26.3,26.36,25.8,25.86,21108
2023-04-06,25.92,26.18,25.69,25.79,23688
2023-04-11,26.4,26.8,25.9,26.71,26758
2023-04-12,26.51,27.77,26.35,27.6,59184
2023-04-13,27.5,28.59,27.37,28.39,82216
2023-04-14,28.51,29.15,28,28.8,93138
2023-04-17,29.25,29.31,28.83,29,53865
2023-04-18,29.26,30.6,28.95,30.17,113869
2023-04-19,30.04,30.3,29.29,30.25,45016
2023-04-20,30.2,31.08,30.12,30.6,70094
2023-04-21,30.34,30.42,29.74,30.19,67033
2023-04-24,29.87,30.8,29.87,30.6,27485
2023-04-25,30.32,30.58,29.89,29.89,21247
2023-04-26,29.73,30.25,29.33,29.8,44158
2023-04-27,30,31.88,29.91,31.84,51843
2023-04-28,31.8,31.92,30.78,31.25,37098
2023-05-02,31.36,31.93,30.78,30.78,36916
2023-05-04,30.8,31.31,29.55,29.82,46433
2023-05-05,29.75,30.7,29.75,30.54,34251
2023-05-08,30.8,31.42,30.7,30.94,15828
2023-05-09,30.64,30.76,30.29,30.68,23634
2023-05-10,30.96,31.84,30.5,31.1,28385
2023-05-11,31.13,31.5,30.5,30.655,17451
2023-05-12,30.72,31.64,30.68,31.35,39633
2023-05-15,31.73,31.93,31.06,31.3,16028
2023-05-16,31.54,32,31.04,31.55,21902
2023-05-17,31.36,31.48,30.89,31.3,21231
2023-05-18,31.45,31.8,31.01,31.36,12370
2023-05-19,31.73,33,31.53,32.89,80122
2023-05-22,32.74,33.7,32.71,33.42,29953
2023-05-23,33.5,34.13,33.33,33.33,34353
2023-05-24,33.05,33.19,31.755,31.755,36607
2023-05-25,31.8,32.03,31,31.31,42537
2023-05-26,31.7,32.8,31.37,32.28,26169
2023-05-29,32.79,33.03,32.47,32.53,17442
2023-05-30,32.25,32.26,31.36,31.46,24281
2023-05-31,30.78,30.78,29.67,29.8,74567
2023-06-01,30.5,31.48,29.95,31.44,37680
2023-06-02,32.04,33.62,31.85,33.59,92031
2023-06-05,33.58,34.72,33.32,33.7,53442
2023-06-06,33.6,35.01,33.5,34.92,37554
2023-06-07,34.68,34.92,33.83,34.18,31916
2023-06-09,34.98,35,34.34,34.63,31384
2023-06-12,34.77,35.24,34.21,34.21,37343
2023-06-13,35.01,35.01,33.67,33.75,21075
2023-06-14,34.25,35.42,34.1,35.4,40941
2023-06-15,35.17,35.75,34.57,35.67,23556
2023-06-16,35.96,36.92,35.88,36.43,36046
